source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[bait]	characteristics[genotype]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[ms min im]	comment[ms max im]	comment[ms1 scan range]	factor value[bait]
P16C04_YMR239C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YMR239C	YMR239C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1467_P16C04_YMR239C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1467_P16C04_YMR239C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YMR239C
P16D04_YEL047C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YEL047C	YEL047C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1468_P16D04_YEL047C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1468_P16D04_YEL047C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YEL047C
P16D04_YEL047C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YEL047C	YEL047C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1468_P16D04_YEL047C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1468_P16D04_YEL047C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YEL047C
P16E04_YMR027W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YMR027W	YMR027W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1469_P16E04_YMR027W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1469_P16E04_YMR027W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YMR027W
P16E04_YMR027W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YMR027W	YMR027W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1469_P16E04_YMR027W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1469_P16E04_YMR027W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YMR027W
P16F04_YOR198C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YOR198C	YOR198C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1470_P16F04_YOR198C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1470_P16F04_YOR198C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YOR198C
P16F04_YOR198C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YOR198C	YOR198C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1470_P16F04_YOR198C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1470_P16F04_YOR198C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YOR198C
P16G04_YPR045C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YPR045C	YPR045C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1471_P16G04_YPR045C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1471_P16G04_YPR045C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YPR045C
P16G04_YPR045C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YPR045C	YPR045C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1471_P16G04_YPR045C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1471_P16G04_YPR045C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YPR045C
P16H04_YDR473C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR473C	YDR473C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1472_P16H04_YDR473C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1472_P16H04_YDR473C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YDR473C
P16H04_YDR473C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR473C	YDR473C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1472_P16H04_YDR473C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1472_P16H04_YDR473C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YDR473C
P16A05_YER081W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YER081W	YER081W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1473_P16A05_YER081W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1473_P16A05_YER081W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YER081W
P16A05_YER081W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YER081W	YER081W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1473_P16A05_YER081W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1473_P16A05_YER081W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YER081W
P16B05_YIL074C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YIL074C	YIL074C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1474_P16B05_YIL074C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1474_P16B05_YIL074C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YIL074C
P16B05_YIL074C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YIL074C	YIL074C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1474_P16B05_YIL074C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1474_P16B05_YIL074C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YIL074C
P16C05_YJL146W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YJL146W	YJL146W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1475_P16C05_YJL146W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1475_P16C05_YJL146W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YJL146W
P16C05_YJL146W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YJL146W	YJL146W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1475_P16C05_YJL146W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1475_P16C05_YJL146W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YJL146W
P16D05_YLR058C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YLR058C	YLR058C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1476_P16D05_YLR058C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1476_P16D05_YLR058C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YLR058C
P16D05_YLR058C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YLR058C	YLR058C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1476_P16D05_YLR058C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1476_P16D05_YLR058C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YLR058C
P16E05_YBL056W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YBL056W	YBL056W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1477_P16E05_YBL056W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1477_P16E05_YBL056W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YBL056W
P16E05_YBL056W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YBL056W	YBL056W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1477_P16E05_YBL056W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1477_P16E05_YBL056W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YBL056W
P16F05_YML102W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YML102W	YML102W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1478_P16F05_YML102W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1478_P16F05_YML102W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YML102W
P16F05_YML102W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YML102W	YML102W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1478_P16F05_YML102W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1478_P16F05_YML102W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YML102W
P16G05_YAR071W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YAR071W	YAR071W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1479_P16G05_YAR071W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_1479_P16G05_YAR071W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P16	0.8	1.3	100m/z-1700m/z	YAR071W
